标识,app名,日期,活跃数,活跃度,行业活跃度基准值,行业活跃度均值
15276,轻轻老师,2018-06-01,38467,2.55e-05,0.0598758,0.0007603
15276,轻轻老师,2018-07-01,37749,2.48e-05,0.056651,0.0007458
15276,轻轻老师,2018-08-01,40439,2.63e-05,0.0480045,0.0007472
15276,轻轻老师,2018-09-01,42946,2.76e-05,0.0528564,0.000751
15276,轻轻老师,2018-10-01,46898,2.99e-05,0.0433702,0.000751
15276,轻轻老师,2018-11-01,48502,3.06e-05,0.0376278,0.0007509
15276,轻轻老师,2018-12-01,35729,2.27e-05,0.0380731,0.0007499
15276,轻轻老师,2019-01-01,27420,1.74e-05,0.0388563,0.0007499
15276,轻轻老师,2019-02-01,21502,1.35e-05,0.0388882,0.0007499
15276,轻轻老师,2019-03-01,28636,1.8e-05,0.0401574,0.0007499
15276,轻轻老师,2019-05-01,17385,1.09e-05,0.0305263,0.0007499
15276,轻轻老师,2019-04-01,18763,1.18e-05,0.0307689,0.0007499
15276,轻轻老师,2019-06-01,18705,1.17e-05,0.0305263,0.0007499
15285,长途汽车票,2017-01-01,116188,8.74e-05,0.056556,0.0004852
15285,长途汽车票,2017-02-01,120079,8.98e-05,0.05639,0.0005118
15285,长途汽车票,2017-04-01,111303,8.25e-05,0.0565626,0.0004095
15285,长途汽车票,2017-03-01,116710,8.67e-05,0.0571021,0.00041
15285,长途汽车票,2017-05-01,113558,8.37e-05,0.0573222,0.0005277
15285,长途汽车票,2017-07-01,95959,6.99e-05,0.0567826,0.0003679
15285,长途汽车票,2017-09-01,97349,6.98e-05,0.0555045,0.0005414
15285,长途汽车票,2017-06-01,108656,7.96e-05,0.0579732,0.0004622
15285,长途汽车票,2017-08-01,95368,6.9e-05,0.0560412,0.0003815
15285,长途汽车票,2017-10-01,93871,6.67e-05,0.0545944,0.0006384
15285,长途汽车票,2017-11-01,84692,6.01e-05,0.0532576,0.0006536
15285,长途汽车票,2017-12-01,78285,5.52e-05,0.0521189,0.0006255
15285,长途汽车票,2018-01-01,78671,5.52e-05,0.0506156,0.0007171
15285,长途汽车票,2018-02-01,80213,5.59e-05,0.0496045,0.0007026
15285,长途汽车票,2018-03-01,64193,4.44e-05,0.0584801,0.0007603
15285,长途汽车票,2018-04-01,63452,4.27e-05,0.0594539,0.0007603
15285,长途汽车票,2018-05-01,60495,4.04e-05,0.0609023,0.0007603
15285,长途汽车票,2018-06-01,60704,4.03e-05,0.0598758,0.0007603
15285,长途汽车票,2018-07-01,54369,3.57e-05,0.056651,0.0007458
15285,长途汽车票,2018-08-01,50770,3.3e-05,0.0480045,0.0007472
15285,长途汽车票,2018-09-01,48577,3.13e-05,0.0528564,0.000751
15285,长途汽车票,2018-10-01,49603,3.16e-05,0.0433702,0.000751
15285,长途汽车票,2018-12-01,46577,2.95e-05,0.0380731,0.0007499
15285,长途汽车票,2018-11-01,39066,2.46e-05,0.0376278,0.0007509
15285,长途汽车票,2019-02-01,64103,4.04e-05,0.0388882,0.0007499
15285,长途汽车票,2019-01-01,57307,3.63e-05,0.0388563,0.0007499
15285,长途汽车票,2019-03-01,62060,3.91e-05,0.0401574,0.0007499
15285,长途汽车票,2019-05-01,64742,4.06e-05,0.0305263,0.0007499
15285,长途汽车票,2019-04-01,72727,4.56e-05,0.0307689,0.0007499
15285,长途汽车票,2019-06-01,68319,4.28e-05,0.0305263,0.0007499
15308,优信拍,2017-01-01,17304,1.3e-05,0.056556,0.0004852
15308,优信拍,2017-02-01,17196,1.29e-05,0.05639,0.0005118
15308,优信拍,2017-03-01,19494,1.45e-05,0.0571021,0.00041
15308,优信拍,2017-04-01,18230,1.35e-05,0.0565626,0.0004095
15308,优信拍,2017-05-01,19463,1.43e-05,0.0573222,0.0005277
15308,优信拍,2017-06-01,19708,1.44e-05,0.0579732,0.0004622
15308,优信拍,2017-07-01,18603,1.36e-05,0.0567826,0.0003679
15308,优信拍,2017-08-01,19130,1.38e-05,0.0560412,0.0003815
15308,优信拍,2017-11-01,19386,1.37e-05,0.0532576,0.0006536
15308,优信拍,2017-10-01,19045,1.35e-05,0.0545944,0.0006384
15308,优信拍,2017-09-01,20767,1.49e-05,0.0555045,0.0005414
15308,优信拍,2017-12-01,19930,1.41e-05,0.0521189,0.0006255
15308,优信拍,2018-01-01,18002,1.26e-05,0.0506156,0.0007171
15308,优信拍,2018-03-01,38564,2.67e-05,0.0584801,0.0007603
15308,优信拍,2018-02-01,16825,1.17e-05,0.0496045,0.0007026
15308,优信拍,2018-04-01,43406,2.92e-05,0.0594539,0.0007603
15308,优信拍,2018-06-01,46286,3.07e-05,0.0598758,0.0007603
15308,优信拍,2018-05-01,46577,3.11e-05,0.0609023,0.0007603
15308,优信拍,2018-09-01,58918,3.79e-05,0.0528564,0.000751
15308,优信拍,2018-08-01,50778,3.3e-05,0.0480045,0.0007472
15308,优信拍,2018-10-01,64248,4.09e-05,0.0433702,0.000751
15308,优信拍,2018-11-01,49441,3.11e-05,0.0376278,0.0007509
15308,优信拍,2018-12-01,40137,2.54e-05,0.0380731,0.0007499
15308,优信拍,2018-07-01,49952,3.28e-05,0.056651,0.0007458
15308,优信拍,2019-01-01,42692,2.71e-05,0.0388563,0.0007499
15308,优信拍,2019-02-01,38086,2.4e-05,0.0388882,0.0007499
15308,优信拍,2019-03-01,43893,2.77e-05,0.0401574,0.0007499
15308,优信拍,2019-04-01,34132,2.14e-05,0.0307689,0.0007499
15308,优信拍,2019-06-01,46508,2.91e-05,0.0305263,0.0007499
15308,优信拍,2019-05-01,45211,2.83e-05,0.0305263,0.0007499
15329,壁虎资料恢复,2017-01-01,133249,0.0001002,0.056556,0.0004852
15329,壁虎资料恢复,2017-02-01,130856,9.78e-05,0.05639,0.0005118
15329,壁虎资料恢复,2017-03-01,128970,9.59e-05,0.0571021,0.00041
15329,壁虎资料恢复,2017-05-01,131519,9.69e-05,0.0573222,0.0005277
15329,壁虎资料恢复,2017-07-01,125190,9.12e-05,0.0567826,0.0003679
15329,壁虎资料恢复,2017-09-01,112653,8.08e-05,0.0555045,0.0005414
15329,壁虎资料恢复,2017-08-01,119328,8.63e-05,0.0560412,0.0003815
15329,壁虎资料恢复,2017-10-01,111888,7.95e-05,0.0545944,0.0006384
15329,壁虎资料恢复,2017-06-01,132602,9.72e-05,0.0579732,0.0004622
15329,壁虎资料恢复,2017-11-01,108709,7.71e-05,0.0532576,0.0006536
15329,壁虎资料恢复,2017-12-01,101150,7.13e-05,0.0521189,0.0006255
15329,壁虎资料恢复,2018-01-01,95934,6.73e-05,0.0506156,0.0007171
15329,壁虎资料恢复,2018-02-01,87855,6.12e-05,0.0496045,0.0007026
15329,壁虎资料恢复,2018-03-01,70093,4.85e-05,0.0584801,0.0007603
15329,壁虎资料恢复,2018-04-01,69250,4.66e-05,0.0594539,0.0007603
15329,壁虎资料恢复,2018-06-01,62846,4.17e-05,0.0598758,0.0007603
15329,壁虎资料恢复,2018-07-01,60239,3.96e-05,0.056651,0.0007458
15329,壁虎资料恢复,2018-08-01,54771,3.56e-05,0.0480045,0.0007472
15329,壁虎资料恢复,2018-09-01,54778,3.53e-05,0.0528564,0.000751
15329,壁虎资料恢复,2018-10-01,45945,2.93e-05,0.0433702,0.000751
15329,壁虎资料恢复,2018-05-01,66018,4.41e-05,0.0609023,0.0007603
15329,壁虎资料恢复,2018-11-01,42077,2.65e-05,0.0376278,0.0007509
15329,壁虎资料恢复,2018-12-01,46897,2.97e-05,0.0380731,0.0007499
15329,壁虎资料恢复,2019-01-01,34752,2.2e-05,0.0388563,0.0007499
15329,壁虎资料恢复,2019-02-01,35276,2.22e-05,0.0388882,0.0007499
15329,壁虎资料恢复,2019-03-01,41129,2.59e-05,0.0401574,0.0007499
15329,壁虎资料恢复,2019-04-01,39389,2.47e-05,0.0307689,0.0007499
15329,壁虎资料恢复,2019-05-01,31191,1.95e-05,0.0305263,0.0007499
15329,壁虎资料恢复,2019-06-01,30819,1.93e-05,0.0305263,0.0007499
15348,我的世界合成表,2017-01-01,96372,7.25e-05,0.056556,0.0004852
15348,我的世界合成表,2017-02-01,106564,7.97e-05,0.05639,0.0005118
15348,我的世界合成表,2017-03-01,125828,9.35e-05,0.0571021,0.00041
15348,我的世界合成表,2017-04-01,131358,9.73e-05,0.0565626,0.0004095
15348,我的世界合成表,2017-05-01,134843,9.94e-05,0.0573222,0.0005277
15348,我的世界合成表,2017-06-01,130119,9.53e-05,0.0579732,0.0004622
15348,我的世界合成表,2017-07-01,106429,7.75e-05,0.0567826,0.0003679
15348,我的世界合成表,2017-08-01,109101,7.89e-05,0.0560412,0.0003815
15348,我的世界合成表,2017-09-01,118553,8.5e-05,0.0555045,0.0005414
15348,我的世界合成表,2017-10-01,121949,8.67e-05,0.0545944,0.0006384
15348,我的世界合成表,2017-11-01,130264,9.24e-05,0.0532576,0.0006536
15348,我的世界合成表,2017-12-01,120509,8.5e-05,0.0521189,0.0006255
15329,壁虎资料恢复,,,,,
15348,我的世界合成表,2018-01-01,125246,8.79e-05,0.0506156,0.0007171
15348,我的世界合成表,2018-03-01,5726,4e-06,0.0584801,0.0007603
15348,我的世界合成表,2018-02-01,130487,9.09e-05,0.0496045,0.0007026
15348,我的世界合成表,2018-05-01,4501,3e-06,0.0609023,0.0007603
15348,我的世界合成表,2018-06-01,4457,3e-06,0.0598758,0.0007603
15348,我的世界合成表,2018-07-01,5769,3.8e-06,0.056651,0.0007458
15348,我的世界合成表,2018-08-01,5923,3.9e-06,0.0480045,0.0007472
15348,我的世界合成表,2018-04-01,4988,3.4e-06,0.0594539,0.0007603
15348,我的世界合成表,2018-09-01,4794,3.1e-06,0.0528564,0.000751
15348,我的世界合成表,2018-10-01,4643,3e-06,0.0433702,0.000751
15348,我的世界合成表,2018-11-01,3788,2.4e-06,0.0376278,0.0007509
15348,我的世界合成表,2019-01-01,3356,2.1e-06,0.0388563,0.0007499
15348,我的世界合成表,2018-12-01,3567,2.3e-06,0.0380731,0.0007499
15348,我的世界合成表,2019-02-01,3734,2.4e-06,0.0388882,0.0007499
15348,我的世界合成表,2019-03-01,2267,1.4e-06,0.0401574,0.0007499
15348,我的世界合成表,2019-04-01,1956,1.2e-06,0.0307689,0.0007499
15348,我的世界合成表,2019-05-01,3469,2.2e-06,0.0305263,0.0007499
15348,我的世界合成表,2019-06-01,3591,2.2e-06,0.0305263,0.0007499
15353,无尽之剑命运,2017-01-01,14703,1.11e-05,0.056556,0.0004852
15353,无尽之剑命运,2017-02-01,13127,9.8e-06,0.05639,0.0005118
15353,无尽之剑命运,2017-03-01,11773,8.7e-06,0.0571021,0.00041
15353,无尽之剑命运,2017-04-01,11554,8.6e-06,0.0565626,0.0004095
15353,无尽之剑命运,2017-05-01,10534,7.8e-06,0.0573222,0.0005277
15353,无尽之剑命运,2017-06-01,10268,7.5e-06,0.0579732,0.0004622
15353,无尽之剑命运,2017-07-01,8389,6.1e-06,0.0567826,0.0003679
15353,无尽之剑命运,2017-08-01,6752,4.9e-06,0.0560412,0.0003815
15353,无尽之剑命运,2017-09-01,4950,3.5e-06,0.0555045,0.0005414
15353,无尽之剑命运,2017-10-01,4551,3.2e-06,0.0545944,0.0006384
15353,无尽之剑命运,2017-11-01,3949,2.8e-06,0.0532576,0.0006536
15353,无尽之剑命运,2017-12-01,3440,2.4e-06,0.0521189,0.0006255
15353,无尽之剑命运,2018-01-01,3290,2.3e-06,0.0506156,0.0007171
15353,无尽之剑命运,2018-02-01,3104,2.2e-06,0.0496045,0.0007026
15353,无尽之剑命运,2018-04-01,3349,2.3e-06,0.0594539,0.0007603
15353,无尽之剑命运,2018-05-01,3433,2.3e-06,0.0609023,0.0007603
15353,无尽之剑命运,2018-07-01,4726,3.1e-06,0.056651,0.0007458
15353,无尽之剑命运,2018-06-01,3330,2.2e-06,0.0598758,0.0007603
15353,无尽之剑命运,2018-03-01,3338,2.3e-06,0.0584801,0.0007603
15353,无尽之剑命运,2018-08-01,3411,2.2e-06,0.0480045,0.0007472
15353,无尽之剑命运,2018-09-01,2401,1.5e-06,0.0528564,0.000751
15353,无尽之剑命运,2018-10-01,3138,2e-06,0.0433702,0.000751
15353,无尽之剑命运,2018-11-01,1369,9e-07,0.0376278,0.0007509
15353,无尽之剑命运,2018-12-01,1139,7e-07,0.0380731,0.0007499
15353,无尽之剑命运,2019-01-01,1441,9e-07,0.0388563,0.0007499
15353,无尽之剑命运,2019-02-01,1606,1e-06,0.0388882,0.0007499
15353,无尽之剑命运,2019-03-01,1686,1.1e-06,0.0401574,0.0007499
15353,无尽之剑命运,2019-04-01,3784,2.4e-06,0.0307689,0.0007499
15353,无尽之剑命运,2019-05-01,1611,1e-06,0.0305263,0.0007499
15353,无尽之剑命运,2019-06-01,1623,1e-06,0.0305263,0.0007499
15377,丰巢管家,2017-01-01,132263,9.95e-05,0.056556,0.0004852
15377,丰巢管家,2017-02-01,143140,0.000107,0.05639,0.0005118
15377,丰巢管家,2017-03-01,164653,0.0001224,0.0571021,0.00041
15377,丰巢管家,2017-05-01,200733,0.0001479,0.0573222,0.0005277
15377,丰巢管家,2017-06-01,212221,0.0001555,0.0579732,0.0004622
15377,丰巢管家,2017-07-01,215800,0.0001572,0.0567826,0.0003679
15377,丰巢管家,2017-09-01,230761,0.0001655,0.0555045,0.0005414
15377,丰巢管家,2017-08-01,215536,0.000156,0.0560412,0.0003815
15377,丰巢管家,2017-10-01,243963,0.0001734,0.0545944,0.0006384
15377,丰巢管家,2017-11-01,252683,0.0001792,0.0532576,0.0006536
15377,丰巢管家,2017-12-01,260395,0.0001836,0.0521189,0.0006255
15377,丰巢管家,2018-01-01,259839,0.0001824,0.0506156,0.0007171
15377,丰巢管家,2018-02-01,272749,0.00019,0.0496045,0.0007026
15377,丰巢管家,2018-03-01,276703,0.0001914,0.0584801,0.0007603
15377,丰巢管家,2018-04-01,311444,0.0002095,0.0594539,0.0007603
15377,丰巢管家,2018-05-01,329771,0.0002205,0.0609023,0.0007603
15377,丰巢管家,2018-07-01,328835,0.000216,0.056651,0.0007458
15377,丰巢管家,2018-06-01,326152,0.0002165,0.0598758,0.0007603
15377,丰巢管家,2018-08-01,328971,0.0002139,0.0480045,0.0007472
15377,丰巢管家,2018-09-01,290845,0.0001872,0.0528564,0.000751
15377,丰巢管家,2018-10-01,300028,0.0001911,0.0433702,0.000751
15377,丰巢管家,2018-11-01,306350,0.000193,0.0376278,0.0007509
15377,丰巢管家,2018-12-01,319149,0.0002024,0.0380731,0.0007499
15377,丰巢管家,2019-01-01,325199,0.0002061,0.0388563,0.0007499
15377,丰巢管家,2019-02-01,306607,0.0001931,0.0388882,0.0007499
15377,丰巢管家,2019-04-01,374642,0.0002347,0.0307689,0.0007499
15377,丰巢管家,2019-03-01,360330,0.000227,0.0401574,0.0007499
15377,丰巢管家,2019-05-01,381330,0.0002388,0.0305263,0.0007499
15387,证券从业万题库,2017-01-01,23802,1.79e-05,0.056556,0.0004852
15377,丰巢管家,2019-06-01,385256,0.0002413,0.0305263,0.0007499
15387,证券从业万题库,2017-02-01,29758,2.22e-05,0.05639,0.0005118
15387,证券从业万题库,2017-04-01,33500,2.48e-05,0.0565626,0.0004095
15387,证券从业万题库,2017-05-01,31695,2.34e-05,0.0573222,0.0005277
15387,证券从业万题库,2017-06-01,26554,1.95e-05,0.0579732,0.0004622
15387,证券从业万题库,2017-07-01,22060,1.61e-05,0.0567826,0.0003679
15387,证券从业万题库,2017-08-01,22955,1.66e-05,0.0560412,0.0003815
15387,证券从业万题库,2017-09-01,23874,1.71e-05,0.0555045,0.0005414
15387,证券从业万题库,2017-10-01,22781,1.62e-05,0.0545944,0.0006384
15387,证券从业万题库,2017-11-01,25960,1.84e-05,0.0532576,0.0006536
15387,证券从业万题库,2017-03-01,36629,2.72e-05,0.0571021,0.00041
15377,丰巢管家,,,,,
15387,证券从业万题库,2017-12-01,18284,1.29e-05,0.0521189,0.0006255
15387,证券从业万题库,2018-01-01,14739,1.03e-05,0.0506156,0.0007171
15387,证券从业万题库,2018-02-01,13132,9.1e-06,0.0496045,0.0007026
15387,证券从业万题库,2018-03-01,25784,1.78e-05,0.0584801,0.0007603
15387,证券从业万题库,2018-05-01,23853,1.59e-05,0.0609023,0.0007603
15387,证券从业万题库,2018-04-01,24514,1.65e-05,0.0594539,0.0007603
15387,证券从业万题库,2018-06-01,20770,1.38e-05,0.0598758,0.0007603
15387,证券从业万题库,2018-07-01,19347,1.27e-05,0.056651,0.0007458
15387,证券从业万题库,2018-08-01,19782,1.29e-05,0.0480045,0.0007472
15387,证券从业万题库,2018-09-01,19768,1.27e-05,0.0528564,0.000751
15387,证券从业万题库,2018-10-01,22637,1.44e-05,0.0433702,0.000751
15387,证券从业万题库,2018-11-01,27009,1.7e-05,0.0376278,0.0007509
15387,证券从业万题库,2018-12-01,16462,1.04e-05,0.0380731,0.0007499
15387,证券从业万题库,2019-01-01,12791,8.1e-06,0.0388563,0.0007499
15387,证券从业万题库,2019-02-01,9025,5.7e-06,0.0388882,0.0007499
15387,证券从业万题库,2019-04-01,5730,3.6e-06,0.0307689,0.0007499
15387,证券从业万题库,2019-05-01,7305,4.6e-06,0.0305263,0.0007499
15387,证券从业万题库,2019-06-01,7426,4.7e-06,0.0305263,0.0007499
15433,彩色手电筒,2017-01-01,96749,7.28e-05,0.056556,0.0004852
15387,证券从业万题库,2019-03-01,8402,5.3e-06,0.0401574,0.0007499
15433,彩色手电筒,2017-02-01,90156,6.74e-05,0.05639,0.0005118
15433,彩色手电筒,2017-03-01,87590,6.51e-05,0.0571021,0.00041
15433,彩色手电筒,2017-04-01,80422,5.96e-05,0.0565626,0.0004095
15433,彩色手电筒,2017-06-01,70223,5.15e-05,0.0579732,0.0004622
15433,彩色手电筒,2017-07-01,64277,4.68e-05,0.0567826,0.0003679
15433,彩色手电筒,2017-08-01,60267,4.36e-05,0.0560412,0.0003815
15433,彩色手电筒,2017-09-01,54758,3.93e-05,0.0555045,0.0005414
15433,彩色手电筒,2017-10-01,48529,3.45e-05,0.0545944,0.0006384
15433,彩色手电筒,2017-11-01,45776,3.25e-05,0.0532576,0.0006536
15433,彩色手电筒,2017-12-01,41224,2.91e-05,0.0521189,0.0006255
15433,彩色手电筒,2018-01-01,42223,2.96e-05,0.0506156,0.0007171
15433,彩色手电筒,2018-02-01,37106,2.59e-05,0.0496045,0.0007026
15433,彩色手电筒,2018-03-01,56689,3.92e-05,0.0584801,0.0007603
15433,彩色手电筒,2018-04-01,59706,4.02e-05,0.0594539,0.0007603
15433,彩色手电筒,2018-05-01,53481,3.58e-05,0.0609023,0.0007603
15433,彩色手电筒,2018-06-01,53937,3.58e-05,0.0598758,0.0007603
15433,彩色手电筒,2018-07-01,52007,3.42e-05,0.056651,0.0007458
15433,彩色手电筒,2018-08-01,54634,3.55e-05,0.0480045,0.0007472
15433,彩色手电筒,2018-09-01,60899,3.92e-05,0.0528564,0.000751
15433,彩色手电筒,2018-10-01,62957,4.01e-05,0.0433702,0.000751
15433,彩色手电筒,2018-11-01,63989,4.03e-05,0.0376278,0.0007509
15433,彩色手电筒,2018-12-01,63335,4.02e-05,0.0380731,0.0007499
15433,彩色手电筒,2019-01-01,67328,4.27e-05,0.0388563,0.0007499
15433,彩色手电筒,2019-03-01,67459,4.25e-05,0.0401574,0.0007499
15433,彩色手电筒,2019-04-01,68724,4.3e-05,0.0307689,0.0007499
15433,彩色手电筒,2019-05-01,74543,4.67e-05,0.0305263,0.0007499
15433,彩色手电筒,2019-06-01,77106,4.83e-05,0.0305263,0.0007499
15436,My0511,2017-01-01,43556,3.28e-05,0.056556,0.0004852
15436,My0511,2017-02-01,43811,3.28e-05,0.05639,0.0005118
15433,彩色手电筒,2019-02-01,67776,4.27e-05,0.0388882,0.0007499
15436,My0511,2017-03-01,46052,3.42e-05,0.0571021,0.00041
15436,My0511,2017-04-01,47510,3.52e-05,0.0565626,0.0004095
15436,My0511,2017-05-01,50609,3.73e-05,0.0573222,0.0005277
15436,My0511,2017-06-01,51644,3.78e-05,0.0579732,0.0004622
15436,My0511,2017-07-01,48917,3.56e-05,0.0567826,0.0003679
15436,My0511,2017-08-01,51030,3.69e-05,0.0560412,0.0003815
15436,My0511,2017-09-01,59534,4.27e-05,0.0555045,0.0005414
15436,My0511,2017-10-01,57221,4.07e-05,0.0545944,0.0006384
15436,My0511,2017-11-01,53886,3.82e-05,0.0532576,0.0006536
15436,My0511,2017-12-01,51673,3.64e-05,0.0521189,0.0006255
15436,My0511,2018-01-01,51669,3.63e-05,0.0506156,0.0007171
15436,My0511,2018-02-01,50143,3.49e-05,0.0496045,0.0007026
15436,My0511,2018-03-01,29106,2.01e-05,0.0584801,0.0007603
15433,彩色手电筒,,,,,
15436,My0511,2018-04-01,31778,2.14e-05,0.0594539,0.0007603
15436,My0511,2018-05-01,36871,2.47e-05,0.0609023,0.0007603
15436,My0511,2018-06-01,40124,2.66e-05,0.0598758,0.0007603
15436,My0511,2018-07-01,34145,2.24e-05,0.056651,0.0007458
15436,My0511,2018-09-01,29975,1.93e-05,0.0528564,0.000751
15436,My0511,2018-08-01,27159,1.77e-05,0.0480045,0.0007472
15436,My0511,2018-10-01,26557,1.69e-05,0.0433702,0.000751
15436,My0511,2018-12-01,30286,1.92e-05,0.0380731,0.0007499
15436,My0511,2019-01-01,36529,2.31e-05,0.0388563,0.0007499
15436,My0511,2018-11-01,27144,1.71e-05,0.0376278,0.0007509
15436,My0511,2019-02-01,44537,2.8e-05,0.0388882,0.0007499
15436,My0511,2019-03-01,55929,3.52e-05,0.0401574,0.0007499
15436,My0511,2019-04-01,72387,4.53e-05,0.0307689,0.0007499
15436,My0511,2019-05-01,67075,4.2e-05,0.0305263,0.0007499
15436,My0511,2019-06-01,64469,4.04e-05,0.0305263,0.0007499
15519,保卫萝卜3,2017-01-01,5559133,0.0041805,0.056556,0.0004852
15519,保卫萝卜3,2017-02-01,4767797,0.0035643,0.05639,0.0005118
15519,保卫萝卜3,2017-03-01,4136185,0.0030741,0.0571021,0.00041
15519,保卫萝卜3,2017-05-01,3627812,0.0026733,0.0573222,0.0005277
15519,保卫萝卜3,2017-04-01,3786164,0.0028058,0.0565626,0.0004095
15519,保卫萝卜3,2017-06-01,3520731,0.0025799,0.0579732,0.0004622
15519,保卫萝卜3,2017-07-01,3889259,0.0028333,0.0567826,0.0003679
15519,保卫萝卜3,2017-08-01,3963207,0.0028677,0.0560412,0.0003815
15519,保卫萝卜3,2017-09-01,3408538,0.0024441,0.0555045,0.0005414
15519,保卫萝卜3,2017-10-01,3166689,0.0022505,0.0545944,0.0006384
15519,保卫萝卜3,2017-11-01,2643216,0.0018743,0.0532576,0.0006536
15519,保卫萝卜3,2017-12-01,2943908,0.0020757,0.0521189,0.0006255
15519,保卫萝卜3,2018-01-01,3021302,0.0021211,0.0506156,0.0007171
15519,保卫萝卜3,2018-02-01,3163862,0.0022041,0.0496045,0.0007026
15519,保卫萝卜3,2018-03-01,2952582,0.0020425,0.0584801,0.0007603
15519,保卫萝卜3,2018-05-01,2530641,0.0016919,0.0609023,0.0007603
15519,保卫萝卜3,2018-06-01,2308485,0.0015326,0.0598758,0.0007603
15519,保卫萝卜3,2018-07-01,2413568,0.0015856,0.056651,0.0007458
15519,保卫萝卜3,2018-08-01,2244917,0.0014594,0.0480045,0.0007472
15519,保卫萝卜3,2018-09-01,1942308,0.0012503,0.0528564,0.000751
15519,保卫萝卜3,2018-04-01,2740043,0.0018429,0.0594539,0.0007603
15519,保卫萝卜3,2018-10-01,1882954,0.001199,0.0433702,0.000751
15519,保卫萝卜3,2018-11-01,1621735,0.0010218,0.0376278,0.0007509
15519,保卫萝卜3,2018-12-01,1685961,0.001069,0.0380731,0.0007499
15519,保卫萝卜3,2019-01-01,1937589,0.0012277,0.0388563,0.0007499
15519,保卫萝卜3,2019-02-01,1868978,0.0011768,0.0388882,0.0007499
15519,保卫萝卜3,2019-03-01,1530592,0.0009643,0.0401574,0.0007499
15519,保卫萝卜3,2019-04-01,1491499,0.0009342,0.0307689,0.0007499
15519,保卫萝卜3,2019-05-01,1493295,0.0009353,0.0305263,0.0007499
15519,保卫萝卜3,2019-06-01,1506759,0.0009438,0.0305263,0.0007499
15574,南方Plus,2017-01-01,647829,0.0004872,0.056556,0.0004852
15574,南方Plus,2017-02-01,498928,0.000373,0.05639,0.0005118
15574,南方Plus,2017-03-01,376136,0.0002795,0.0571021,0.00041
15574,南方Plus,2017-04-01,250700,0.0001858,0.0565626,0.0004095
